MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2022-05-24 21:03:55,1.12.0,FR1_4s_delay,7,3.79,,1,Poke,Left,11,1,10,0,,,0.2,0 days 02:10:49.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:04:00,1.12.0,FR1_4s_delay,7,3.79,2.0,1,Pellet,Left,11,1,11,0,0.16,31.0,,0 days 02:10:54.000000000,1.0,0.5166666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:04:38,1.12.0,FR1_4s_delay,7,3.79,,1,Poke,Left,12,1,11,0,,,0.0,0 days 02:11:32.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:04:43,1.12.0,FR1_4s_delay,7,3.79,1.0,1,Pellet,Left,12,1,12,0,0.16,42.0,,0 days 02:11:37.000000000,1.0,0.7166666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:05:06,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,13,1,12,0,,,0.1,0 days 02:12:00.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:05:11,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,13,1,13,0,0.22,29.0,,0 days 02:12:05.000000000,1.0,0.4666666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:05:40,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,14,1,13,0,,,0.15,0 days 02:12:34.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:05:45,1.12.0,FR1_4s_delay,7,3.79,1.0,1,Pellet,Left,14,1,14,0,0.22,34.0,,0 days 02:12:39.000000000,1.0,0.5666666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:06:38,1.12.0,FR1_4s_delay,7,3.79,,1,Poke,Left,15,1,14,0,,,0.46,0 days 02:13:32.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:06:43,1.12.0,FR1_4s_delay,7,3.79,1.0,1,Pellet,Left,15,1,15,0,0.29,58.0,,0 days 02:13:37.000000000,1.0,0.9666666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:07:10,1.12.0,FR1_4s_delay,7,3.79,,1,Poke,Left,16,1,15,0,,,0.07,0 days 02:14:04.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:07:18,1.12.0,FR1_4s_delay,7,3.79,1.0,1,Pellet,Left,16,1,16,0,3.01,35.0,,0 days 02:14:12.000000000,1.0,0.5833333333333334,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:07:50,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,16,2,16,0,,,0.32,0 days 02:14:44.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 21:08:07,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,16,3,16,0,,,0.0,0 days 02:15:01.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 21:18:04,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,17,3,16,0,,,0.22,0 days 02:24:58.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:18:12,1.12.0,FR1_4s_delay,7,3.79,1.0,1,Pellet,Left,17,3,17,0,2.44,654.0,,0 days 02:25:06.000000000,1.0,10.9,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:44:24,1.12.0,FR1_4s_delay,7,3.79,,1,Poke,Left,18,3,17,0,,,0.2,0 days 02:51:18.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:44:29,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,18,3,18,0,0.22,1577.0,,0 days 02:51:23.000000000,1.0,26.283333333333335,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:45:17,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,19,3,18,0,,,0.17,0 days 02:52:11.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:45:24,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,19,3,19,0,0.35,55.0,,0 days 02:52:18.000000000,1.0,0.9166666666666666,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:46:00,1.12.0,FR1_4s_delay,7,3.79,,1,Poke,Left,20,3,19,0,,,0.08,0 days 02:52:54.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:46:06,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,20,3,20,0,0.47,41.0,,0 days 02:53:00.000000000,1.0,0.7,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:46:29,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,21,3,20,0,,,0.12,0 days 02:53:23.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:46:34,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,21,3,21,0,0.29,29.0,,0 days 02:53:28.000000000,1.0,0.4666666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:46:56,1.12.0,FR1_4s_delay,7,3.79,,1,Poke,Left,22,3,21,0,,,0.15,0 days 02:53:50.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:47:01,1.12.0,FR1_4s_delay,7,3.79,1.0,1,Pellet,Left,22,3,22,0,0.22,27.0,,0 days 02:53:55.000000000,1.0,0.45,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:47:23,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,23,3,22,0,,,0.19,0 days 02:54:17.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:47:28,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,23,3,23,0,0.22,27.0,,0 days 02:54:22.000000000,1.0,0.45,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:48:04,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,24,3,23,0,,,0.19,0 days 02:54:58.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:48:09,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,24,3,24,0,0.22,41.0,,0 days 02:55:03.000000000,1.0,0.6833333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:48:43,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,25,3,24,0,,,0.11,0 days 02:55:37.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:48:48,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,25,3,25,0,0.35,39.0,,0 days 02:55:42.000000000,1.0,0.65,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:50:51,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,25,4,25,0,,,0.25,0 days 02:57:45.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 21:51:00,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,26,4,25,0,,,0.3,0 days 02:57:54.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:51:05,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,26,4,26,0,0.29,137.0,,0 days 02:57:59.000000000,1.0,2.283333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:51:36,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,27,4,26,0,,,0.14,0 days 02:58:30.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:51:41,1.12.0,FR1_4s_delay,7,3.79,1.0,1,Pellet,Left,27,4,27,0,0.22,36.0,,0 days 02:58:35.000000000,1.0,0.6,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:04:03,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,28,4,27,0,,,0.12,0 days 03:10:57.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:04:08,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,28,4,28,0,0.29,747.0,,0 days 03:11:02.000000000,1.0,12.45,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:04:30,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,29,4,28,0,,,0.02,0 days 03:11:24.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:04:35,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,29,4,29,0,0.41,27.0,,0 days 03:11:29.000000000,1.0,0.45,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:05:01,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,30,4,29,0,,,0.03,0 days 03:11:55.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:05:06,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,30,4,30,0,0.16,31.0,,0 days 03:12:00.000000000,1.0,0.5166666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:05:38,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,31,4,30,0,,,0.13,0 days 03:12:32.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:06:01,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,31,4,31,0,15.97,55.0,,0 days 03:12:55.000000000,1.0,0.9166666666666666,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:10:53,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,32,4,31,0,,,0.03,0 days 03:17:47.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:11:01,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,32,4,32,0,3.01,300.0,,0 days 03:17:55.000000000,1.0,5.0,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:14:35,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,32,5,32,0,,,0.05,0 days 03:21:29.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:15:40,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,32,6,32,0,,,0.33,0 days 03:22:34.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:15:47,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,33,6,32,0,,,0.0,0 days 03:22:41.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:15:52,1.12.0,FR1_4s_delay,7,3.79,1.0,1,Pellet,Left,33,6,33,0,0.79,291.0,,0 days 03:22:46.000000000,1.0,4.85,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:16:25,1.12.0,FR1_4s_delay,7,3.79,,1,Poke,Left,34,6,33,0,,,0.17,0 days 03:23:19.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:16:33,1.12.0,FR1_4s_delay,7,3.78,3.0,1,Pellet,Left,34,6,34,0,0.16,40.0,,0 days 03:23:27.000000000,1.0,0.6833333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:32:08,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,35,6,34,0,,,0.26,0 days 03:39:02.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:32:13,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,35,6,35,0,0.22,941.0,,0 days 03:39:07.000000000,1.0,15.666666666666666,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:32:39,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,36,6,35,0,,,0.21,0 days 03:39:33.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:32:43,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,36,6,36,0,0.16,30.0,,0 days 03:39:37.000000000,1.0,0.5,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:33:12,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,37,6,36,0,,,0.06,0 days 03:40:06.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:33:35,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,37,6,37,0,16.17,52.0,,0 days 03:40:29.000000000,1.0,0.8666666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:34:23,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,38,6,37,0,,,0.2,0 days 03:41:17.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:34:44,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,38,6,38,0,14.26,69.0,,0 days 03:41:38.000000000,1.0,1.15,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:35:28,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,39,6,38,0,,,0.16,0 days 03:42:22.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:35:33,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,39,6,39,0,0.16,49.0,,0 days 03:42:27.000000000,1.0,0.8166666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:44:12,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,40,6,39,0,,,0.16,0 days 03:51:06.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:44:17,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,40,6,40,0,0.29,524.0,,0 days 03:51:11.000000000,1.0,8.733333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:44:49,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,41,6,40,0,,,0.06,0 days 03:51:43.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:45:14,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,41,6,41,0,18.13,57.0,,0 days 03:52:08.000000000,1.0,0.95,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:45:52,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,42,6,41,0,,,0.12,0 days 03:52:46.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:45:58,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,42,6,42,0,0.66,43.0,,0 days 03:52:52.000000000,1.0,0.7333333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:46:23,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,43,6,42,0,,,0.0,0 days 03:53:17.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:46:28,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,43,6,43,0,0.35,31.0,,0 days 03:53:22.000000000,1.0,0.5,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:46:52,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,44,6,43,0,,,0.19,0 days 03:53:46.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:46:58,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,44,6,44,0,0.22,29.0,,0 days 03:53:52.000000000,1.0,0.5,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:02:15,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,45,6,44,0,,,0.17,0 days 04:09:09.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:02:20,1.12.0,FR1_4s_delay,7,3.76,2.0,1,Pellet,Left,45,6,45,0,0.16,923.0,,0 days 04:09:14.000000000,1.0,15.366666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:02:46,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,46,6,45,0,,,0.19,0 days 04:09:40.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:03:09,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,46,6,46,0,15.34,49.0,,0 days 04:10:03.000000000,1.0,0.8166666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:04:08,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,47,6,46,0,,,0.11,0 days 04:11:02.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:04:15,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,47,6,47,0,0.22,66.0,,0 days 04:11:09.000000000,1.0,1.1,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:04:49,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,48,6,47,0,,,0.14,0 days 04:11:43.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:04:54,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,48,6,48,0,0.29,39.0,,0 days 04:11:48.000000000,1.0,0.65,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:10:22,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,49,6,48,0,,,0.1,0 days 04:17:16.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:11:51,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,49,6,49,0,,417.0,,0 days 04:18:45.000000000,1.0,6.95,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:19:42,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,50,6,49,0,,,0.6,0 days 04:26:36.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:19:48,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,50,6,50,0,0.29,476.0,,0 days 04:26:42.000000000,1.0,7.95,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:20:41,1.12.0,FR1_4s_delay,7,3.76,,1,Poke,Left,51,6,50,0,,,0.09,0 days 04:27:35.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:20:46,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,51,6,51,0,0.16,59.0,,0 days 04:27:40.000000000,1.0,0.9666666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:21:19,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,52,6,51,0,,,0.29,0 days 04:28:13.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:21:24,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,52,6,52,0,0.35,38.0,,0 days 04:28:18.000000000,1.0,0.6333333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:21:59,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,53,6,52,0,,,0.04,0 days 04:28:53.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:22:04,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,53,6,53,0,0.35,40.0,,0 days 04:28:58.000000000,1.0,0.6666666666666666,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:22:39,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,54,6,53,0,,,0.11,0 days 04:29:33.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:22:58,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,54,6,54,0,12.61,54.0,,0 days 04:29:52.000000000,1.0,0.9,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:23:40,1.12.0,FR1_4s_delay,7,3.77,,1,Poke,Left,55,6,54,0,,,0.1,0 days 04:30:34.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:23:45,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,55,6,55,0,0.16,47.0,,0 days 04:30:39.000000000,1.0,0.7833333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:24:21,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,56,6,55,0,,,0.04,0 days 04:31:15.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:24:26,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,56,6,56,0,0.16,41.0,,0 days 04:31:20.000000000,1.0,0.6833333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:24:56,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,57,6,56,0,,,0.11,0 days 04:31:50.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:25:01,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,57,6,57,0,0.73,35.0,,0 days 04:31:55.000000000,1.0,0.5833333333333334,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:28:59,1.12.0,FR1_4s_delay,7,3.76,,1,Poke,Left,58,6,57,0,,,0.26,0 days 04:35:53.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:38:10,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,58,7,57,0,,,0.19,0 days 04:45:04.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:40:28,1.12.0,FR1_4s_delay,7,3.78,2.0,1,Pellet,Left,58,7,58,0,,927.0,,0 days 04:47:22.000000000,1.0,15.45,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:42:09,1.12.0,FR1_4s_delay,7,3.78,,1,Poke,Left,59,7,58,0,,,0.11,0 days 04:49:03.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:44:37,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,59,7,59,0,,249.0,,0 days 04:51:31.000000000,1.0,4.15,0.0,0.0,,0,FR1_4s_delay
2022-05-24 23:53:44,1.12.0,FR1_4s_delay,7,3.77,,1,Poke,Left,60,7,59,0,,,0.01,0 days 05:00:38.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 23:54:04,1.12.0,FR1_4s_delay,7,3.78,1.0,1,Pellet,Left,60,7,60,0,14.64,567.0,,0 days 05:00:58.000000000,1.0,9.45,0.0,0.0,,0,FR1_4s_delay
